id,class,vector
239,PathTraversal,/Vraccess_logsconnectki9o/ttuk1jIIQP/rufnEhjaT/osxmbu6oornptf/uEmkgi/lzHtf0ulxixl3wnbx.bin?1eti0eg=file%3A%2F%2F%2Fe%3A%2Frroi%2FexIo%2FverEtec.xml
242,PathTraversal,/sEhaaarsercdrdrhe/21uunionMzdmQ@processing-instructionT/i77FAM1qvZ/nOXKSl5I3Mb8z/knhncmsrfrbouZ2aM/rhfAWFS.pl?elja=ee&aheEeaOssdh=58351675&otcehixbleAaee=5281622889&itF3td=iwa%3Fcl&eeat9emt=eQv_Faw3&gdn=nax&lieu=hn3Lt%24rlfwhereheoa&lehnft4=hXhepug5Rb&ovni=7spdt7oymti&mtrthbeie0nA2=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWINDOWS%5Csystem.ini&hcogiraeCItss=37408093&hyl=Actt&W@OwZfd1EW.A=agDsHGJ.Nt
243,PathTraversal,/0VI_aNL/kneDzDak.emO@xDuq3p/e7KsofSS5_qFPMnoEoYZ/hP7r.jpeg?eesidn=989583&ztninnjd=0&hdSsotso9lph=pauaayheh&fzvabdeIm=ibNdR4XehfK5&oeueEy3tt=700&sfyb3ntbHlL=272&XJUk=1a&Dw=lsieteoylamie&wer8ntsdeahy=gDVyp1vh&eidryizetiatsT=eri&8meEcodaa=u9L&nsretl=%3Bt2a%3CeL&mTF0uSPTqZdocument5=4213&hDaatq=7&iLdqk=tnloseMacQHt
251,PathTraversal,/iXLFbC4EBDtrkbH.N1K/eesoongohloaiSiykzUs/4M/a_NQ/i3@/rVZET/ev046r9ce/fmGy9485R94At.mdb?nnot=ptdeletedc%288vaE4&n4t4=znwhereura&l.hfqehg=a7jnd6d8hssrbt&moaeao4=clKmm%7Coohtacces&tNaf=z&eOoan=%7E%28Phor+e9
253,PathTraversal,processing-instructionuGb12OHunionu=596&ssoifklaeleh=eD-QR7s3vLML&lei2soethsue=2s-k8EYxD&tlnnogjdiaitd9=107&tnEii=k &I9e5kehnurXgau5=../../../../../../WINDOWS/autoexec.bat&hEns=et6nJami0sol3omhs
258,PathTraversal,/ezipHO/f.70s1I/cDqaccess_logYkZFWI_/see7u.Tiingzq/niaytiyeftfraee/sBeba.2DKvzsSpY/1VKVgroup
261,PathTraversal,/_gDpDw3/okbshQFCLW7h2/eaL0OOEM/d8XzMhcxAO2./s7aeditorH/Aenp/eut.asmx?xUsS=aQqgqo&mi=brs&5slfmboer=%2Fetc%2Fhttpd%2Fhttpd.conf
262,PathTraversal,/tAksp/tngy29u5sfRadHkc/tAeLb61iBs/ejcAgCmsh6E/y1yT3BIvQ/s@HWqgAuif-/0aonethlF/Ahso/5toat74o1eex3aogth/likeQkmwvB5AG5/ittwlmeNsSozet/rzBoXg@fS_lysY.png?vca6a=09&4Z.GHNSV=uBvaSrf&eptrs=31&ep=E3hciTTn+uf&v@0jetc=tat&tsiku5uiimams2=yemb&4emvlee=77065&ieex1dehoeO=5239426586&naeoLeih=nnzinftO&.AX-QxAMShHr=42
268,PathTraversal,R1sfa=22&ertrLt=26&tes=4twindow.opendd k%npgtbihitsh&pylZwKhbzK=nri7eotuhfv1&botzao=\autoexec.bat&drire=349970&emhl=w&rcthmosp=zileaUmtJe
269,PathTraversal,/6asx1Nnh1oeohoe/t4RMyJ@Qj4Fq1jTQbT/tqaNJj0kAMeX2@/czA6QqV2t2Z/ktbOrehn0chpnento/hZc6tWD/sAT0a7W/ivIWIwAVQNCke4R8zjlA/lVEXwKP1GwSN8y/nc3git5y/s6uteeen6osgp/3naetrmnibsinOvd.png?ebio=..%2F..%2F..%2F..%2F..%2F..%2FWINNT%2Fautoexec.bat
275,PathTraversal,/fN7/8toruEwtENeieei2y.jpeg?eAtEy=u%29dropgxp_&vs6tTD_Bf=t..L&sEe1cuvtaie1b=v%40qx6u3Y_W
282,PathTraversal,/abigttdmoamRnn/e8ety4Sbatm/rEd3eoPmBIc3/lczNANQ7CI3g5XzazH/uq8bnzVPJx8Otc54.EvI/Lrk/oducrsmeSslcu/8tgkw8ao86.js?ish0On=sedcVizhcee4u&oDaneeoe=aq4xcNn3&tA=uGo0
285,PathTraversal,/b2nomsoutceEerteeNbw.jsp?ewt=ibiuiRceNobjecte&hkA=70&Cndtnan8oaut=rdhxusr1yiohegaewe&hAndhe=..%2F..%2F..%2F..%2F..%2F..%2Fproc%2Fversion&fIHA10=63195&telnRejeo=hai6e%3CrH9wsc&rd=imgmPriicatfromachildCtlink%2Besphp4copyo&yrfaaBewh0oiieh=535&ndgrttakoetoe2a=3&2sssztliaer6rm=sehurc&tYdeiuctanM=%40ceo&0inDeMF=48603067&liigsstas=spevaso3dD
291,PathTraversal,/7iP5EAEgo9/eMwp-connectNLVtIHiTY/nhJ/1rMz3/6tr6dnnnhoooddATsxne/zx9Y@1gjYr0tWhtBdrxx/e6Lw5T_K4BuCj/kaHrnEfm5esa1rne/o6N0cA1/stiTgeoraesFwksAcoAe/Q@Wv/rsca0asRqofsepVuxn.msf?pNKbody=0642179&ccy=pdHnattheNvsxis&acswrnu0=l%3A%5Cwindows%5Cboot.ini&aheese60n=aU9ymnylRnzE&67mtn=4t7cGEIi.&nl5SYDq5t=lxnDq54a&td=2014690&Heu=t+&IQbfCEW2t5=6963494&uatuuhh=n12&pnsD0syhlo=590181&shatomadvdn=vqyC&8nimOeKmjcd=et&nereSwtmx9h=u&ihldijuuehe=E+ee6%5Dl
297,PathTraversal,/ut0h.gtGkCofWzEiyvp/nNwh@71/iLCBYQ1XDM9Hb7KkB/g.044kotelnetx7Cm@/d@6WRpRd_/So/i6/ae91nH.bK/ojyOH45RnNp/1dwVyjMyJiXwGB/cHJjNxz3fOtl.tiff?w5a9edn=veNisot&erntiseaedec=nzTbsneoXef4Eo&lSrsodrudaj=83950482&owyae=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWINDOWS%5Csystem.ini&0eatnmt7=im.4b3&Me3attrsefm=rn
304,PathTraversal,/lsrecajtl/2DvA7cCr2XCtnW5ujIm/1E@OSr2DXe03X/wBht5@9myPtKXsUp4.jpg?SRUQ6W.mG=zutzpsa+ctu&bv56hd0=acnOhaImtk&sfHvor=78&E7htacces-=%3Cm%40&y5a=t%5Dael&.fgl=caeh&me9kteokmoRt=nyeuh&ae=fanyHqzl&ureMcso=pthsVx&f2Dp56uXdiv=s5LkCezxzr2&me08t1Es00=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FInetpub%2Fiissamples%2Fentomaniar%2For%2Fllsitier%2Fndng.jsp&tj6Ul=oxmf%40&fyb0t=rodd%28Rihavingyn%40w&leAsmtlii=rjdr&ptgzwqpPm=uLoodnph-yc%24i%24aeost
305,PathTraversal,/.nsf/../winnt/win.ini?
306,PathTraversal,/uotigrkNDKU480Nu2uq/cd2QsBlibunion/up8xWagu6Fc3HJ7fY/ntHtaa/heepNhthsdoxS7seEols/sHSVvJMcn4/0H40lfDYo.1G0t-j6P9Z.shtml?dIaG1892i7h=3454264&lgulr=qE-FmaE%40P&MS2logWJY3wKW=ymenoa8rcne&esIemtint=+ri&liic=ETEls%40wu-h2&ia2dqeumesaSp=onrl5rR&bdiz=84864&tot3hEdaaeq=f%25rtthvvhnr5%24e&rehrinuan=suvbscriptiN&u79iraarNos2=trcpk&eosNnjNdzn=ueecJ
308,PathTraversal,/mAVfd9t/ztMskoSa6/zsoatyeojd8tNeieia/fmad05_ddooYqLHkgx.jsp?7qEI29raccess_log7IT=%5C.%5C.%5C%2F%5C.%5C.%5C%2F%5C.%5C.%5C%2F%5C.%5C.%5C%2Fetc%5C%2Fpasswd%2500.html&tIrf9nRohO=430&OlChbzob=7839&ehi=%29eoei
311,PathTraversal,/error/\..\..\..\..\winnt\win.ini?
319,PathTraversal,/tvw/eA/NntsaCr5setd/lvitt4nie/5ko8ldbn/in4eeeyme/JMk_EgCxzlpDnH/iaeetsdd7odwt/bcdto0hRsa/svaGO8xwUxMfTyS.gif?ns=9ztt&%um5703p@zK=750&onpR9=oxopesluueash8&OSqpJBcvbscriptPb=ouaci6&t3oe3esoNh=54638&cctJVlib=..%2F..%2FUBData%2FMembers%2Fmembers.grp%2500&itiSo5sonh=1650591&esleaAehtln=yeu&.ANR_L=t%3Clnfe%5D%5Cljejjh-irtsr
322,PathTraversal,/2UcBOrxY9jUyq/36sEkNnpbc/JxgnH-/oomt7mGZrgZm-Voc.php3?4MN4-nph-PE=hP6dcseltr&hFlib-UA=8208629655&htuy3ta9Es=370&ar=0Cdki&nushtre=melobjsp7s&ihnhrksnn=ahaLETo&gc2opsoeelA=od63gMMaEE&faE4D0suVsI=orea&vighh9nS7ybn=..%5C..%5C..%5C..%5C..%5C..%5CWINNT%5Csystem.ini&eisdIgAldoiise=%3Atsd%26&0PashtOeWs=218&sIzanTA=echoepre
330,PathTraversal,e5wcae=1K6crhTgroup byo&aT7seRzc=@e&3leKRE7Ae9s=yWcB8jog@LV&BKon5imuw=zG@f&ftNebirRNa=r8d&pId=88051
331,PathTraversal,/yDQWvI./hcPjvrNcM8_IBMlO@gFw/RcGVt_lb8Xv3b2T/rurfbz/ntsouWjaRb.bin?Midntw=..%2F..%2F..%2Fusr%2Fdsqqdsqsd.xml
339,PathTraversal,/trloib5tilin2/owD12X6.VB-zCOUl/cu_7MLf2Ap9OeEdRaJ/NiOjy/psdenleE2ueep/gPUsX.cgi?imgbo-K@xZdW=tnpp&QVc@=8Ehto&EaEEtEgdis=thxoo8n&aaaeo1sslic=ra&6tbaI6ca=..%2F..%2F..%2Fusr%2Fdsqqdsqsd.xml&V60Nr4D6=n6H&qj8y3=1989&Rca=fng&1niaceenxleA=tui
346,PathTraversal,/aS6sKwgettvVuBj/kacnn.png?o2oltzNyotn=18128&iF7pkmdrttfuhn=31&cagol27tr=605383280&iw3taTotshtyast=97854&ooo=o%3A%2F.htaccess%7E
356,PathTraversal,/tD8HFEL804EfVpS/ignehePlits/gbN4ju/ePFaeV0XJNIobyc.js?oarCt=546313&dadn4lcby=1n+&RhtaccesGwLyxH@PZE=52238&2lEo-FsGB21=cda&nidznahebr=rcMxm%40wWfd&qms=..%2F..%2F..%2FWINNT%2Fautoexec.bat&isOw=Nnydtih&Ub7=xi+ts
359,PathTraversal,/e8wonucyTieyodnl/laqsk/i2Rp45bPh695S38/y7cdoiRl/h6bXZMSOVXi/tsnaeqamaae.jpeg?g8a=eae7Utsc&I5uHiT4o2@=iesRasacceptst&ets=eBR&kezItovssayti=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fusr%2Fyo.bat&teyedhtl=tkrbhe&aeyJnyss1=5788895&epnsylwPI58dd=ns4or&Aal=03&tiaitn1u7nsg=oksinreooii%3Fmas&tsocaoL4gr=202&thumhNEOSd=DdDenhdtitd
365,PathTraversal,/35MW/Nthioasx9eU/iRSd5Q4XpRBgu0D-EQm/n3lrtaZolwertka/mO/s9kGTj/a2toauhv/nX4Xb.ZQb/talTaatycte8rjFz/s9qr50@YJAxKT@.dll?kM5s=0-Binnii+cO+y&8infen286Eo6Gps=%2Fetc%2Fhttpd%2Fhttpd.conf&xNenxu6ue1=5Vl.F&DenYe=5h8Zkri9Um
369,PathTraversal,Raeeid1Isdula=metar>ew&Bpasswdq5BN=seavfaEbeaws&ux=tnhanl7bDfClDsE&xeaaa=m0i2sh&Rwg4V=89&lEhtma=a-y2v7yq.rI.&vtfsvwhrq=egaOnrrkc&t0NdlisA=655&0trxV8PDLWGQ=2Me3ee9de8
375,PathTraversal,/llosamrn/stHepxb0m5oanhdeei/scGiESGcat/eNdFhf/tkChed-_Di/miholaEactcvbdi/nAE1oot1weMob/utwftMNUVvXDYfMNW4@/oeseheoc/ma9areede/dMEcOP_7WB.pl?iEcri87tesfLe=npepasswd&kWedNcoqnn=iwenoTxdenNep&aTsxsutn1tr7=9&roeoriseas=3eRhDo7mda&hat=mrihhneuaohgwa&40hssedni2bht=tXROD4OGP5B2&hetnaoe=+%40&RgryF_H=..%2F..%2F..%2F..%2F..%2F..%2FWINDOWS%2Fautoexec.bat&_Nrmh0uniontT1Abin=t2u+edlNchildtdropr&h0fi5av3oort=930
